DateValue,HourValue,TimeValue,EnergyConsumption,Setpoint,Temperature,Humidity,DewPoint,Evap Leaving Temp,Evap Entering Temp,Evpt Rfgt Pressure,Evap Sat Rfgt Temp,Cond Entering Temp,Cond Leaving Temp,Condenser Rfgt Pressure,Cond Sat Rfgt Temp,Avg Setpoint,Load,Active chilled setpoint source
07-02-2022,21,9 - 10 PM,272.875,6,23.7,50,13.7,6.21,10.76,403.83,4.59,27.22,31.05,1195.85,32.37,6.21,64.22,1
07-02-2022,22,10 - 11 PM,259.625,6,23.12,52,13.52,6.2,10.65,404.08,4.6,26.7,30.33,1162.6,31.59,6.21,61.17,1
07-02-2022,23,11 - 12 PM,257.5,6,23.28,57.33,14.75,6.21,10.64,404.23,4.62,26.62,30.21,1158.1,31.48,6.21,60.93,1
08-02-2022,0,12 - 1 AM,253.625,6,23.11,64.83,16.08,6.2,10.62,404.1,4.61,26.43,29.96,1147.42,31.21,6.21,60.47,1
08-02-2022,1,1 - 2 AM,250,6,22.28,71,16.48,6.21,10.63,403.71,4.59,26.11,29.61,1133.27,30.85,6.21,59.98,1
08-02-2022,2,2 - 3 AM,249.125,6,21.28,77,16.68,6.21,10.66,403.5,4.57,25.99,29.47,1127.32,30.69,6.21,59.7,1
08-02-2022,3,3 - 4 AM,252.875,6,21.28,83,17.88,6.21,10.67,403.83,4.59,26.23,29.78,1139.73,31.02,6.21,60.66,1
08-02-2022,4,4 - 5 AM,255.75,6,21.11,85,18.11,6.21,10.66,404.13,4.61,26.44,30.02,1149.98,31.27,6.21,61.28,1
08-02-2022,5,5 - 6 AM,252.75,6,20.28,83.67,17.01,6.2,10.63,403.95,4.6,26.32,29.84,1142.7,31.09,6.21,60.59,1
08-02-2022,6,6 - 7 AM,246.75,6,19.45,84,16.25,6.21,10.61,403.82,4.59,25.98,29.43,1125.67,30.65,6.21,59.32,1
08-02-2022,7,7 - 8 AM,263.375,6,18.95,82.33,15.42,6.21,10.8,403.05,4.55,26.33,30.05,1154.2,31.36,6.21,62.9,1
08-02-2022,8,8 - 9 AM,268.75,6,19.79,71,13.99,6.2,10.68,404.13,4.61,27.21,30.98,1192.52,32.29,6.21,64.26,1
08-02-2022,9,9 - 10 AM,246.125,6,22.79,61,14.99,6.22,10.37,406.45,4.75,27.07,30.4,1161.62,31.56,6.21,58.98,1
08-02-2022,10,10 - 11 AM,243,6,26.12,50,16.12,6.2,10.28,406.57,4.75,27.18,30.46,1162.53,31.59,6.2,58.53,1
08-02-2022,11,11 - 12 AM,251.5,6,28.96,44,17.76,6.2,10.43,405.92,4.71,27.14,30.58,1170.03,31.77,6.21,60.22,1
08-02-2022,12,12 - 1 PM,263.75,6,28.79,40.67,16.92,6.19,10.52,405.13,4.67,27.51,31.15,1196.92,32.4,6.21,62.94,1
08-02-2022,13,1 - 2 PM,266.375,6,29.62,36.67,16.95,6.21,10.5,406.07,4.72,27.9,31.56,1214.18,32.81,6.2,62.87,1
08-02-2022,14,2 - 3 PM,297.75,6,30.12,33.5,16.82,6.19,10.87,403.61,4.57,28.25,32.44,1263.03,33.9,6.21,69.82,1
08-02-2022,15,3 - 4 PM,297.25,6,31.46,32.17,17.89,6.2,10.89,403.53,4.57,28.27,32.49,1265.32,33.95,6.21,70.07,1
08-02-2022,16,4 - 5 PM,273.25,6,30.46,32,16.86,6.2,10.65,404.57,4.64,27.63,31.47,1214.33,32.8,6.2,64.43,1
08-02-2022,17,5 - 6 PM,256.875,6,27.79,35,14.79,6.19,10.42,405.73,4.71,27.47,30.99,1188.42,32.2,6.21,60.72,1
08-02-2022,18,6 - 7 PM,251.75,6,26.12,43,14.72,6.2,10.36,406.28,4.74,27.46,30.87,1181.77,32.05,6.21,59.67,1
08-02-2022,19,7 - 8 PM,247.375,6,25.29,45,14.29,6.2,10.35,406.22,4.73,27.22,30.56,1168.37,31.73,6.2,58.88,1
08-02-2022,20,8 - 9 PM,257.75,6,23.96,47,13.36,6.2,10.49,405.36,4.68,27.3,30.83,1183.49,32.09,6.2,61.04,1
08-02-2022,21,9 - 10 PM,247.375,6,23.62,49.5,13.52,6.2,10.35,406.03,4.72,27.12,30.46,1165.5,31.66,6.21,58.87,1
08-02-2022,22,10 - 11 PM,235.25,6,23.54,58.33,15.21,6.21,10.27,406.59,4.75,26.71,29.86,1138.28,30.98,6.21,56.64,1
08-02-2022,23,11 - 12 PM,233.625,6,23.95,67.5,17.45,6.21,10.29,406.23,4.73,26.44,29.56,1126.97,30.68,6.21,56.14,1
09-02-2022,0,12 - 1 AM,230.75,6,23.28,73,17.88,6.2,10.27,405.85,4.71,26.17,29.27,1115.45,30.38,6.2,55.53,1
09-02-2022,1,1 - 2 AM,226.375,6,22.45,78,18.05,6.21,10.24,405.85,4.71,25.94,28.97,1103.23,30.06,6.21,54.49,1
09-02-2022,2,2 - 3 AM,224.375,6,22.11,82,18.51,6.22,10.25,405.58,4.69,25.74,28.74,1094.05,29.82,6.21,53.95,1
09-02-2022,3,3 - 4 AM,222.875,6,21.28,85,18.28,6.21,10.27,404.78,4.65,25.44,28.44,1081.83,29.5,6.21,53.65,1
09-02-2022,4,4 - 5 AM,219.75,6,21.28,88,18.88,6.21,10.25,404.47,4.63,25.21,28.18,1070.8,29.21,6.2,53.08,1
09-02-2022,5,5 - 6 AM,215.5,6,21.11,94.5,20.01,6.21,10.21,404.17,4.61,24.95,27.85,1057.83,28.87,6.2,52.42,1
09-02-2022,6,6 - 7 AM,214.625,6,20.28,96.83,19.65,6.21,10.23,403.78,4.59,24.76,27.67,1050.7,28.68,6.2,52.28,1
09-02-2022,7,7 - 8 AM,225.25,6,19.29,95,18.29,6.21,10.31,404.43,4.63,25.47,28.52,1086.08,29.61,6.21,54.6,1
09-02-2022,8,8 - 9 AM,234.875,6,19.62,82,16.02,6.26,10.33,406.67,4.76,26.41,29.55,1126.45,30.66,6.21,56.22,1
09-02-2022,9,9 - 10 AM,250.875,6,21.62,69,15.42,6.21,10.31,406.75,4.77,27.26,30.67,1174.02,31.86,6.21,59.77,1
09-02-2022,10,10 - 11 AM,254.375,6,24.46,59.83,16.43,6.2,10.42,405.68,4.7,27.12,30.63,1173.53,31.85,6.21,61.08,1
09-02-2022,11,11 - 12 AM,263.125,6,26.46,51.5,16.76,6.19,10.51,405.25,4.67,27.32,30.96,1189.68,32.24,6.21,62.91,1
09-02-2022,12,12 - 1 PM,263.125,6,27.12,45,16.12,6.2,10.52,405.23,4.68,27.35,31,1191.8,32.29,6.21,62.85,1
09-02-2022,13,1 - 2 PM,263.125,6,27.79,41,15.99,6.21,10.55,405.37,4.68,27.38,31.03,1192.1,32.29,6.21,62.24,1
09-02-2022,14,2 - 3 PM,263.5,6,27.96,37,15.36,6.21,10.58,405.1,4.67,27.27,30.95,1189.15,32.23,6.21,62.27,1
