DateValue,HourValue,Evap Leaving Water Temp,Evap Entering Water Temp,Cond Entering  Water Temp,Cond Leaving  Water Temp,Evpt Rfgt Pressure,Condenser Rfgt Pressure,Oil Pump Discharge Pressure,Oil Tank Temperature,Evap Sat Rfgt Temp,Cond Sat Rfgt Temp,Active Current Limit Setpoint,Setpoint,Power,Starter Average Phase Voltage, Motor Winding Temp 1, Motor Winding Temp 2, Motor Winding Temp 3,Load,Condenser Rfgt  Pressure,EnergyConsumption,Temperature,Humidity,DewPoint
15-05-2021,17,6,10.36,30.92,36.26,390.8,1531.59,2088.86,55.86,3.81,39.58,100,6,389.67,421.88,43.75,55.12,47.69,90.26,1531.59,371.523438,32.41,55.5,23.51
15-05-2021,18,6.01,10.35,30.84,36.14,391,1523.66,2088.41,55.75,3.83,39.43,100,6,386.44,416.46,43.7,54.85,47.92,90.43,1523.66,367.671874,31.21,58.67,22.94
15-05-2021,19,5.98,10.32,30.89,36.21,390.49,1527.2,2086.8,55.79,3.79,39.5,100,6,387.73,414.2,43.91,55.17,48.65,91.12,1527.2,375.359375,29.69,68,23.29
15-05-2021,20,5.98,10.34,31.07,36.43,390.24,1539.9,2090.71,55.99,3.78,39.74,100,6,391.59,414.94,44.19,56.7,49.23,91.9,1539.9,379.429688,28.91,84,25.71
15-05-2021,21,6,10.29,31.09,36.35,391.19,1533.73,2091.88,55.96,3.84,39.62,100,6,386.2,411.56,44.03,55.39,48.55,91.15,1533.73,373.945312,28.32,85,25.32
15-05-2021,22,5.99,10.31,31.04,36.35,390.69,1533.8,2090.31,55.91,3.8,39.63,100,6,387.87,414.8,43.98,55.42,48.48,91.09,1533.8,377.070312,27.46,83,24.06
15-05-2021,23,6,10.4,31.02,36.42,389.85,1540.81,2093.83,56.03,3.75,39.76,100,6,394.37,420.63,44.27,56.26,48.96,91.56,1540.81,382.101563,27.06,83,23.66
16-05-2021,0,6.01,10.37,30.97,36.31,390.05,1540.18,2093.38,56.04,3.77,39.75,100,6,391.21,422.02,43.98,55.49,48.23,90.57,1540.18,378.96875,26.46,83,23.06
16-05-2021,1,6.12,10.73,31.06,36.66,389.8,1567.82,2097.25,56.15,3.75,40.28,100,6,410.95,423.47,45.07,60.27,51.61,94.82,1567.82,398.179687,26.05,83,22.65
16-05-2021,2,6.02,10.49,30.87,36.29,389.63,1543.03,2094.8,56.09,3.74,39.8,100,6,396.02,423.75,44.2,56.6,49.76,91.41,1543.03,383.539062,25.87,83,22.47
16-05-2021,3,6.02,10.45,30.57,35.95,389.79,1524.12,2091.4,55.85,3.75,39.44,100,6,390.23,422.68,43.75,54.57,48.17,90.22,1524.12,378.039062,25.78,83,22.38
16-05-2021,4,6.02,10.39,30.35,35.63,390.46,1504.44,2087.58,55.63,3.79,39.06,100,6,380.79,420.69,43.3,52.72,46.11,88.4,1504.44,368.203126,25.78,83,22.38
16-05-2021,5,5.99,10.29,29.56,34.69,390.4,1452.26,2080.05,55.09,3.79,38.05,100,6,364.9,422.48,41.89,49.08,42.18,84.42,1452.26,353.039063,25.78,83,22.38
16-05-2021,6,5.97,10.48,29.96,35.37,388.32,1496.98,2087.74,55.12,3.67,38.91,100,6,388.53,423.09,43.35,53.48,46.46,89.73,1496.98,375.882813,25.78,83,22.38
16-05-2021,7,6.03,10.64,30.48,36.1,387.93,1538.95,2095.25,55.47,3.65,39.73,100,6,406.75,422.68,44.71,58.53,50.55,93.97,1538.95,394.117187,26.01,83,22.61
16-05-2021,8,6.09,10.66,30.86,36.46,389.69,1556.5,2098.85,56.04,3.75,40.07,100,6,408.71,415.46,45.29,61.25,52.78,95.77,1556.5,396.054687,26.75,80.5,22.85
16-05-2021,9,6.06,10.56,30.56,36.08,390.27,1534.33,2094.44,55.98,3.78,39.64,100,6,399.56,414.12,44.79,58.8,50.83,93.9,1534.33,381.210938,28.28,81.33,24.55
16-05-2021,10,6.07,9.97,30.27,35.07,395.8,1456.2,2079.54,55.45,4.11,38.12,100,6,348.34,412,41.3,48.36,41.08,82.23,1456.2,336.179688,29.22,75.33,24.29
16-05-2021,11,5.98,9.89,30.35,35.17,394.32,1462.02,2077.12,55.31,4.02,38.24,100,6,349.92,413.77,41.33,48.02,41.45,82.38,1462.02,338.875,29.91,73.33,24.58
16-05-2021,12,6,10.08,30.45,35.48,393.23,1486.87,2079.91,55.39,3.96,38.72,100,6,364.68,412.72,42.44,50.34,44.29,86.08,1486.87,353.171875,30.07,75.33,25.14
16-05-2021,13,5.51,10.24,29.91,33.3,433.98,1234.61,1617.79,54.16,6.09,32.08,100,6,236.81,418.89,44.02,50.73,41.49,55.74,1234.61,223.195312,30.09,74.67,25.02
16-05-2021,14,7.92,12.14,30.12,35.48,421.37,1503.78,2082.64,55.25,5.57,38.94,100,6,381.25,410.68,44.08,57.05,49.42,90.66,1503.78,369.984376,30.4,70,24.4
16-05-2021,15,6.11,10.16,30.46,35.85,391.63,1517.71,2083.02,55.74,3.86,39.31,100,6,387.78,415.69,43.86,56.32,47.85,90.87,1517.71,375.273438,30.36,64.67,23.29
16-05-2021,16,6.02,9.77,30.37,35.38,393,1480.55,2076.57,55.64,3.95,38.6,100,6,362.77,418.33,41.97,50.27,42.56,84.67,1480.55,350.671875,28.42,68.67,22.15
16-05-2021,17,6,9.78,30.17,35.19,392.58,1472.16,2073.66,55.5,3.92,38.43,100,6,360.8,421.66,41.7,49.83,42.26,83.73,1472.16,350.5625,26.67,75.67,21.8
16-05-2021,18,6.01,9.71,30.55,35.49,393.3,1484.33,2073.72,55.54,3.96,38.67,100,6,359.56,417.65,41.91,49.67,42.29,84.01,1484.33,342.625,26.58,83,23.18
16-05-2021,19,6,9.7,30.72,35.66,393.12,1491.85,2076.8,55.59,3.95,38.82,100,6,361.47,410.25,42.27,50.54,43.11,85.57,1491.85,349.875,26.79,83,23.39
16-05-2021,20,6,9.71,30.58,35.51,393.22,1484.07,2077.43,55.55,3.96,38.66,100,6,360.08,411.55,42.04,50.04,42.7,84.98,1484.07,348.5625,26.24,87,23.64
16-05-2021,21,5.99,9.63,30.7,35.56,393.03,1484.7,2076.05,55.57,3.95,38.68,100,6,355.8,413.9,41.82,49.86,42.01,83.7,1484.7,344.40625,26.74,89,24.54
16-05-2021,22,5.99,9.56,30.66,35.41,393.72,1473.48,2074.92,55.49,3.99,38.46,100,6,348.6,421.32,41.24,47.4,40.38,81.01,1473.48,337.773437,26.15,94,24.95
16-05-2021,23,5.96,9.7,30.55,35.2,394.36,1458.16,2071.36,55.43,4.03,38.16,100,6,340.45,423.13,40.7,46.29,39.52,78.93,1458.16,329.429687,26.05,94,24.85
17-05-2021,0,5.99,9.88,30.5,35.29,393.96,1468.16,2072,55.4,4,38.36,100,6,349.76,420.22,41.19,47.61,40.34,81.43,1468.16,337.3125,26.06,94,24.86
17-05-2021,1,6.01,9.8,30.31,34.95,395.12,1446.82,2071.07,55.37,4.07,37.94,100,6,339.28,422.18,40.47,46.06,39.13,78.77,1446.82,327.945313,25.78,94,24.58
17-05-2021,2,6.01,9.82,30.25,34.89,395.33,1442.92,2070.37,55.28,4.08,37.87,100,6,338.03,421.85,40.42,45.96,39.02,78.52,1442.92,327.03125,25.48,94,24.28
17-05-2021,3,5.99,9.72,30.04,34.54,395.95,1420.47,2067.57,55.1,4.12,37.43,100,6,327.28,423.42,39.71,44.25,38.39,75.93,1420.47,316.828124,25,91,23.2
17-05-2021,4,6.02,9.71,29.82,34.26,396.75,1405.63,2063.12,54.91,4.17,37.1,100,6,320.38,422.78,39.31,43.43,38.32,74.48,1405.63,309.882812,24.92,89,22.72
17-05-2021,5,6.01,9.78,29.69,34.22,395.92,1407.13,2063.02,54.75,4.12,37.13,100,6,325.62,419.58,39.51,44.24,38.28,76.03,1407.13,315.25,24.4,93,23
17-05-2021,6,5.98,9.67,29.89,34.35,396.05,1409.85,2063.88,54.85,4.13,37.2,100,6,322.43,418.6,39.42,43.74,38.37,75.38,1409.85,312.171875,24.77,89,22.57
17-05-2021,7,5.97,9.77,30.32,34.94,395.05,1443.78,2069.48,55.13,4.06,37.88,100,6,338.03,416.31,40.45,45.85,39.38,79.16,1443.78,327.28125,25.42,90.5,23.52
17-05-2021,8,6,9.93,30.14,34.92,394.77,1447.62,2070.6,55.53,4.05,37.95,100,6,345.68,413.62,41,46.99,39.74,81.37,1447.62,334.429688,26.58,85.17,23.61
17-05-2021,9,6,10.07,30.09,35.05,393.33,1461.58,2073.2,55.46,3.96,38.23,100,6,357.2,413.53,41.7,48.95,41.8,84.08,1461.58,345.445313,28.64,73.33,23.31
17-05-2021,10,6.02,10.16,29.79,34.8,393.18,1451.28,2073.43,55.41,3.96,38.03,100,6,357.67,416.37,41.54,48.83,41.74,83.65,1451.28,346.414062,29.98,67.33,23.45
17-05-2021,11,6.01,10.12,29.85,34.85,393.38,1452.83,2070.6,55.32,3.97,38.05,100,6,356.72,418.28,41.52,48.51,41.22,83.23,1452.83,346.03125,30.87,61.67,23.2
17-05-2021,12,5.98,10.32,30.12,35.45,390.98,1494.77,2075.75,55.55,3.83,38.87,100,6,379.93,415.82,43.19,52.78,45.52,89.03,1494.77,367.726562,32.42,53,23.02
17-05-2021,13,5.99,10.23,30.21,35.42,392.07,1490.05,2076.9,55.58,3.89,38.78,100,6,372.95,417.9,42.71,51.76,44.46,87.05,1490.05,360.601562,33.08,54,23.88
17-05-2021,14,5.99,10.2,30.39,35.57,392.48,1496.73,2076.58,55.55,3.91,38.91,100,6,372.67,414.93,42.88,52.26,44.93,87.51,1496.73,360.804688,33.79,48.5,23.49
17-05-2021,15,5.94,10.7,30.34,35.41,392.8,1483.82,2077.37,55.52,3.94,38.66,100,6,367.12,417.62,42.31,50.3,42.91,85.88,1483.82,355.648437,34.07,45.5,23.17
17-05-2021,16,6.08,11.39,30.75,36.32,392.02,1548.38,2089.08,55.88,3.89,39.91,100,6,404.3,420.65,44.66,58.25,50.52,93.87,1548.38,391.914063,34.22,47.17,23.65
17-05-2021,17,6.05,11.18,30.72,36.13,392.78,1532.9,2087.9,55.98,3.93,39.61,100,6,391.7,420.77,44.04,56.95,48.49,90.91,1532.9,378.867187,34.49,47.67,24.02
17-05-2021,18,6.02,10.7,30.46,35.37,395.72,1477.4,2076.3,55.56,4.11,38.53,100,6,356.33,416.63,41.81,49.4,41.77,83.41,1477.4,344.679687,33.2,44.33,22.07
17-05-2021,19,5.98,10.42,30.33,34.97,396.93,1446.28,2068.43,55.18,4.18,37.93,100,6,338.22,413.17,40.68,45.97,39.32,79.7,1446.28,327.265626,31.92,51.5,22.22
17-05-2021,20,5.99,10.5,30.36,35.09,396.05,1455.37,2072.72,55.39,4.13,38.11,100,6,343.6,412.77,41.06,46.87,39.69,81.03,1455.37,332.351563,31.01,64,23.81
17-05-2021,21,6,10.35,30.01,34.53,397.68,1420.48,2067.92,55.25,4.22,37.43,100,6,326.38,410.77,39.99,44.45,38.43,77.37,1420.48,315.65625,30.45,72,24.85
17-05-2021,22,5.98,10.35,30.06,34.59,397.27,1424.53,2069.72,55.21,4.2,37.51,100,6,328.52,417.17,39.92,44.59,38.49,76.96,1424.53,318.117187,29.74,78.17,25.37
17-05-2021,23,5.98,10.33,30.03,34.54,397.35,1421.9,2068.87,55.18,4.21,37.45,100,6,327.03,421.55,39.79,44.23,38.6,76.07,1421.9,316.734375,29.04,76,24.24
18-05-2021,0,5.99,10.31,29.79,34.25,397.86,1405.78,2066.93,55.07,4.23,37.11,100,6,321.36,423.63,39.33,43.49,38.23,74.62,1405.78,310.898438,28.3,76.67,23.63
18-05-2021,1,5.99,10.22,29.46,33.81,398.43,1383.15,2064.2,54.88,4.27,36.6,100,6,311.23,421.82,38.68,42.15,37.63,72.55,1383.15,301.070312,27.85,78.83,23.62
18-05-2021,2,5.97,10.26,29.51,33.91,397.83,1390.53,2064.73,54.86,4.24,36.76,100,6,315.52,423.43,38.99,42.52,37.93,73.31,1390.53,305.351563,27.11,83,23.71
18-05-2021,3,5.99,10.41,29.62,34.16,396.7,1406.87,2065.57,54.92,4.17,37.12,100,6,326.42,423.53,39.55,43.67,38.22,75.72,1406.87,316.25,26.83,83,23.43
18-05-2021,4,6,10.41,29.65,34.21,396.23,1409.9,2062.67,55.08,4.14,37.2,100,6,327.12,422.28,39.78,43.96,38.27,76.05,1409.9,316.671875,26.66,86.83,24.03
18-05-2021,5,6,10.31,29.43,33.92,396.58,1395.23,2064.8,54.91,4.16,36.85,100,6,321.33,421.67,39.33,43.56,38.65,74.8,1395.23,310.039062,26.25,94,25.05
18-05-2021,6,5.98,10.27,29.48,33.98,396.92,1391.47,2066.62,54.99,4.18,36.78,100,6,318.82,419.97,39.16,42.67,37.92,74.38,1391.47,308.515624,25.42,94,24.22
18-05-2021,7,5.97,10.51,29.61,34.3,395.67,1417.43,2068.5,55.06,4.11,37.33,100,6,336.67,418.05,40.15,45.17,38.87,78.64,1417.43,325.96875,25.14,98,24.74
18-05-2021,8,5.74,10.49,30.13,35.14,389.87,1471.2,2073.58,55.48,3.76,38.41,100,5.7,362.75,412.65,42.21,50.27,42.48,85.47,1471.2,351.367188,24.43,94,23.23
18-05-2021,9,5.47,10.41,30.4,35.65,383.95,1505.77,2079.9,55.57,3.4,39.08,100,5.5,383.25,412.1,43.59,53.86,46.04,90.34,1505.77,371.179688,25.17,96,24.37
18-05-2021,10,5.49,10.51,30.42,35.75,383.92,1512.5,2081.8,55.65,3.4,39.21,100,5.5,387.85,413.78,43.77,55.43,47.76,91.22,1512.5,375.6875,27.08,90.5,25.18
18-05-2021,11,5.49,10.44,30.8,36.09,384.3,1529.08,2082.25,55.72,3.42,39.53,100,5.5,389.83,410.13,44.16,56.45,48.85,92.3,1529.08,376.90625,29.58,80.17,25.61
18-05-2021,12,5.72,10.9,31.05,36.58,386.65,1561.98,2088.27,55.94,3.56,40.17,100,5.5,406.4,411.45,45.37,61.26,52.28,96.11,1561.98,394.046875,31.42,70,25.42
18-05-2021,13,5.54,10.72,31.03,36.55,383.73,1560.85,2092.43,56.04,3.39,40.15,100,5.5,407.88,419.08,45.13,60.45,51.56,94.92,1560.85,395.1875,33.08,43.83,21.85
18-05-2021,14,5.52,10.63,31.02,36.46,383.97,1553.65,2089.6,55.96,3.41,40.01,100,5.5,401.93,417.18,44.89,59.23,50.62,93.92,1553.65,389.5625,34.68,37,22.08
18-05-2021,15,5.5,10.5,30.66,35.97,384.53,1523.78,2083.35,55.74,3.44,39.43,100,5.5,388.77,418.88,43.81,55.44,47.07,90.57,1523.78,376.671875,35.42,37.83,22.99
18-05-2021,16,5.49,10.43,30.12,35.33,384.87,1487.83,2078.02,55.52,3.46,38.74,100,5.5,377.42,419.67,42.77,51.91,44.61,87.75,1487.83,365,35.02,39,22.82
18-05-2021,17,5.49,10.43,30.18,35.4,384.98,1492.28,2077.7,55.39,3.46,38.82,100,5.5,377.52,422.18,42.86,52.5,44.57,87.46,1492.28,365.765625,35.45,39,23.25
18-05-2021,18,5.49,10.44,30.22,35.48,384.38,1497.88,2077.8,55.44,3.43,38.93,100,5.5,381.1,416.98,43.22,53.16,45.85,89.04,1497.88,369.09375,35.01,41,23.21
18-05-2021,19,5.49,10.26,30.31,35.39,385.47,1486.98,2073.95,55.43,3.49,38.72,100,5.5,369.41,410.42,42.82,51.12,44.04,87.59,1486.98,357.9375,33.68,46,22.88
18-05-2021,20,5.56,10.07,30.08,34.89,388.5,1449.75,2069.62,55.35,3.67,37.99,100,5.6,347.7,413.6,41.31,48.01,40.88,81.79,1449.75,335.890625,31.81,49,21.61
18-05-2021,21,5.97,10.37,29.84,34.42,396.73,1418.87,2067.37,55.05,4.17,37.39,100,6,330.48,411.92,40.12,44.65,38.56,78.11,1418.87,319.765625,30.43,55.67,21.56
18-05-2021,22,5.99,10.56,29.82,34.57,395.38,1433.17,2072.28,55.22,4.09,37.68,100,6,342.05,413.92,40.67,46.44,39.03,80.46,1433.17,330.953125,30.23,65,23.23
18-05-2021,23,6,10.41,29.44,34,396.48,1400.73,2067.47,55.13,4.15,36.99,100,6,325.35,419.4,39.57,43.91,38.19,76.02,1400.73,314.453125,29.71,69,23.51
19-05-2021,0,5.99,10.31,29.34,33.76,397.19,1386.09,2064.98,55.01,4.2,36.66,100,6,316.07,423.98,38.88,42.45,37.84,73.39,1386.09,306.15625,29.41,69,23.21
19-05-2021,1,6,10.25,29.3,33.64,397.72,1378.32,2060.43,54.91,4.23,36.49,100,6,310.25,423.07,38.7,41.94,37.65,72.2,1378.32,299.875,28.58,74,23.38
19-05-2021,2,5.99,10.17,29.23,33.5,398.07,1369.12,2062.77,54.8,4.25,36.28,100,6,304.97,422.27,38.35,41.19,37.33,71.13,1369.12,295.265625,28.28,69,22.08
19-05-2021,3,5.98,10.37,29.4,33.89,396.72,1394.72,2067.23,54.83,4.17,36.86,100,6,323.08,419.7,39.34,43.18,38.1,75.43,1394.72,312.953125,28.33,70,22.33
19-05-2021,4,6,10.34,29.43,33.88,397.7,1392.7,2065.65,54.84,4.23,36.81,100,6,318.77,417.2,39.21,43.14,37.93,74.73,1392.7,308.03125,28.28,71,22.48
19-05-2021,5,5.99,10.2,29.33,33.63,398.05,1377.15,2063.08,54.68,4.25,36.46,100,6,308.35,415.43,38.62,41.84,37.59,72.58,1377.15,298.421875,28.11,71,22.31
19-05-2021,6,5.99,10.19,29.31,33.65,398.78,1373.95,2061.68,54.65,4.29,36.39,100,6,307.02,416.93,38.59,41.65,37.35,72.13,1373.95,296.703125,27.28,66.5,20.58
19-05-2021,7,5.98,10.36,29.59,34.12,397.35,1402.8,2063.25,54.82,4.21,37.04,100,6,323.53,414.52,39.74,43.59,38.15,76.19,1402.8,313.5,28.28,58,19.88
19-05-2021,8,5.93,10.47,29.65,34.32,395.55,1419.22,2066.57,55.14,4.1,37.39,100,5.9,336.93,410.79,40.43,45.32,38.58,79.75,1419.22,326.328125,29.76,53,20.36
19-05-2021,9,5.49,10.24,29.56,34.55,385.77,1442.43,2069.73,55.22,3.51,37.85,100,5.5,358.08,413.42,41.78,48.85,41.4,84.32,1442.43,345.8125,30.82,47,20.22
19-05-2021,10,5.47,10.28,29.71,34.74,385.25,1454.4,2072.37,55.22,3.48,38.08,100,5.5,362.15,416,41.89,49.21,41.71,84.84,1454.4,351.46875,31.85,42,20.25
19-05-2021,11,5.5,10.26,30.37,35.42,385.95,1486.93,2075.43,55.57,3.52,38.72,100,5.5,368.13,413.75,42.49,51.58,43.34,86.58,1486.93,356.359375,33.28,39,21.08
19-05-2021,12,5.5,10.36,30.3,35.46,385.22,1492.75,2076.27,55.53,3.48,38.83,100,5.5,375.37,412.33,43.05,52.87,45.18,88.46,1492.75,363.140625,33.85,35.17,20.88
19-05-2021,13,5.48,10.45,30.34,35.61,384.19,1506.2,2078.47,55.59,3.42,39.09,100,5.5,383.56,416.44,43.35,53.41,46.56,89.71,1506.2,371.28125,34.58,33.5,21.28
19-05-2021,14,5.51,10.49,30.23,35.52,384.58,1501.45,2075.7,55.58,3.44,39,100,5.5,382.25,416.75,43.35,53.61,46.57,89.43,1501.45,370.09375,35.65,33,22.25
19-05-2021,15,5.48,10.4,30.36,35.56,384.73,1501.2,2076.61,55.47,3.45,39,100,5.5,379.02,416.63,43.13,52.54,44.58,88.63,1501.2,367.234375,35.78,36,22.98
19-05-2021,16,8.13,12.04,30.34,35.01,434.56,1402.12,2092.9,54.11,6.2,36.25,100,5.5,329.15,412.19,45.05,56.31,47.22,80.19,1402.12,304.96875,35.28,36,22.48
19-05-2021,17,5.77,10.57,30.28,35.53,388.73,1499,2075.92,55.43,3.69,38.95,100,5.5,378.66,421.85,43.1,53.84,46.59,87.77,1499,367.21875,35.41,37,22.81
19-05-2021,18,5.52,9.91,29.95,34.66,388.46,1436.63,2062.68,55.03,3.67,37.73,100,5.5,341.49,420.25,40.63,46.68,40.11,79.53,1436.63,329.71875,34.68,37.33,22.15
19-05-2021,19,5.48,9.62,29.84,34.27,389.48,1408.73,2058.33,54.77,3.73,37.17,100,5.5,323.6,413.92,39.54,43.99,38.47,76.2,1408.73,312.921875,33.55,39.5,21.45
19-05-2021,20,5.49,9.71,29.97,34.49,388.59,1421.59,2064.39,55.14,3.68,37.45,100,5.5,330.93,415.27,39.93,44.98,38.45,77.66,1421.59,319.6875,32.51,43,21.11
19-05-2021,21,5.5,9.6,29.84,34.22,389.71,1403.49,2058.44,55.07,3.75,37.05,100,5.5,318.75,410.59,39.44,43.57,38.1,75.54,1403.49,308.3125,31.78,45,20.78
19-05-2021,22,5.5,9.62,29.77,34.17,389.67,1400.88,2057.45,54.96,3.75,36.99,100,5.5,318.75,409.87,39.48,43.43,38.32,75.68,1400.88,308.53125,30.01,48,19.61
19-05-2021,23,5.49,9.53,29.86,34.16,390.27,1398.43,2059.62,54.99,3.78,36.94,100,5.5,313.43,415.38,39.09,42.78,38.04,73.77,1398.43,303.21875,28.95,50,18.95
20-05-2021,0,5.49,9.52,29.85,34.12,390.19,1397.08,2061.29,55.06,3.77,36.91,100,5.5,312.95,418.61,38.89,42.52,38.1,73.26,1397.08,302.046875,26.95,55.33,18.02
20-05-2021,1,5.51,9.48,29.55,33.76,390.48,1380.23,2058.18,54.96,3.8,36.53,100,5.5,305.93,421.43,38.59,41.87,37.41,71.4,1380.23,295.609375,25.28,62,17.68
20-05-2021,2,5.48,9.63,29.36,33.69,389.15,1380.72,2058.6,54.88,3.71,36.54,100,5.5,313.85,423.35,38.77,42.12,37.59,72.95,1380.72,304.109375,25.28,61,17.48
20-05-2021,3,5.48,10.28,29.77,34.8,384.38,1455.8,2070.2,55.25,3.43,38.11,100,5.5,361.93,423.25,41.73,48.56,42.42,83.71,1455.8,350.8125,25.28,61,17.48
20-05-2021,4,5.51,10.26,29.74,34.73,385.65,1449.8,2069.12,55.31,3.5,38,100,5.5,357.73,417.25,41.67,49.01,42.41,83.71,1449.8,346.171875,25.28,62,17.68
20-05-2021,5,5.53,9.51,29.15,33.33,391.35,1357.82,2053.27,54.79,3.85,36.03,100,5.5,298.83,411.5,38.21,40.69,37.1,70.93,1357.82,288.890625,26.11,63.67,18.84
20-05-2021,6,5.5,9.49,28.99,33.17,391.28,1348.3,2054.07,54.59,3.84,35.81,100,5.5,296.9,412.28,37.88,40.22,36.75,70.35,1348.3,287.09375,26.28,67,19.68
20-05-2021,7,5.49,9.63,29.1,33.42,390.1,1365.34,2056.25,54.72,3.77,36.2,100,5.5,308.88,411.47,38.63,41.76,37.38,73.2,1365.34,298.984375,26.28,74,21.08
20-05-2021,8,5.5,9.6,28.64,32.85,391.2,1335.77,2050.53,54.67,3.84,35.53,100,5.5,298.27,410.83,37.94,40.04,36.5,70.8,1335.77,288.5625,27.11,74,21.91
20-05-2021,9,5.48,9.94,28.97,33.59,387.87,1382.5,2058.78,54.77,3.64,36.58,100,5.5,328.62,409.33,39.85,43.58,38.06,78.05,1382.5,318.8125,29.11,67.33,22.58
20-05-2021,10,5.49,10.06,29.45,34.24,386.98,1418.81,2064.75,55.15,3.58,37.37,100,5.5,344.03,412.54,40.71,46.23,39.15,81.18,1418.81,333.578125,29.42,55,20.42
20-05-2021,11,5.51,10.24,30.2,35.26,385.82,1478.86,2072.21,55.51,3.51,38.56,100,5.5,367.09,411.12,42.5,50.71,44.18,86.87,1482.57,354.8125,30.09,50,20.09
20-05-2021,12,5.47,10.42,30.18,35.47,383.78,1498.02,2070.6,55.56,3.39,38.93,100,5.5,381.02,415.78,43.38,53.12,46.18,89.26,NULL,369.765625,30.89,46,20.09
20-05-2021,13,5.49,10.42,29.89,35.13,384.42,1477.77,2071.58,55.51,3.43,38.54,100,5.5,374.9,418.57,42.75,51.74,45.03,87.41,NULL,362.953125,32.46,49,22.26
20-05-2021,14,5.52,10.36,30.06,35.2,385.76,1478.93,2071.73,55.44,3.51,38.56,100,5.5,371.47,416.29,42.55,51.07,43.97,87.04,NULL,359.484375,33.19,45,22.19
20-05-2021,15,5.47,10.37,30.22,35.44,384.35,1494.82,2074.77,55.49,3.43,38.87,100,5.5,377.65,414.95,43.16,52.42,45.95,88.72,NULL,365.921875,33.47,45,22.47
20-05-2021,16,5.5,10.57,30.54,35.96,383.57,1528.65,2080.08,55.64,3.38,39.52,100,5.5,395.4,418.85,44.16,56.35,48.91,92.01,NULL,383.234375,34.58,42,22.98
20-05-2021,17,5.53,10.61,30.52,35.92,384,1526.25,2080.87,55.67,3.41,39.48,100,5.5,394.05,420.23,43.99,56.83,48.94,91.49,NULL,382.328125,34.58,42,22.98
20-05-2021,18,5.49,10.37,30.21,35.4,385,1491.7,2074.52,55.35,3.46,38.81,100,5.5,376.4,418.1,42.83,52.16,44.86,87.82,NULL,364.625,33.85,42.67,22.38
20-05-2021,19,5.52,10.14,30.1,35.01,387.08,1461.62,2067.33,55.12,3.59,38.23,100,5.5,356.57,411.85,41.84,49.26,42.05,84.28,NULL,344.671875,33.08,43.67,21.81
20-05-2021,20,5.5,9.92,29.97,34.66,387.98,1435.77,2063.02,55.12,3.65,37.73,100,5.5,341.53,410.98,40.81,46.19,39.48,80.77,NULL,330.5,31.81,44.83,20.78
20-05-2021,21,5.51,9.87,29.96,34.58,388.7,1429.75,2063.52,55.11,3.68,37.61,100,5.5,337.37,411.08,40.5,45.65,38.78,79.91,NULL,326.34375,30.28,47,19.68
20-05-2021,22,5.5,9.97,30.04,34.78,387.53,1444.53,2067.27,55.19,3.62,37.9,100,5.5,346.23,412.3,41.17,46.87,40.02,81.76,NULL,335.203125,29.95,49,19.75
20-05-2021,23,5.5,9.89,30.07,34.72,388.28,1435.93,2066.13,55.24,3.67,37.73,100,5.5,339.07,415.4,40.56,45.79,38.97,79.57,NULL,328.296875,28.78,49.83,18.75
21-05-2021,0,5.51,9.89,30.13,34.77,388.08,1438.86,2068.17,55.4,3.65,37.79,100,5.5,339.14,420.51,40.5,45.65,38.85,78.84,NULL,328.359375,28.18,57.67,19.71
21-05-2021,1,5.51,9.9,30.1,34.73,388.18,1436.82,2067.33,55.42,3.65,37.75,100,5.5,338.2,421.82,40.39,45.51,38.73,78.52,NULL,327.34375,28.33,53,18.93
21-05-2021,2,5.51,9.83,29.97,34.5,388.68,1422.68,2067.13,55.36,3.68,37.47,100,5.5,331.45,420.43,40.01,44.65,38.41,77.17,NULL,320.671875,28.65,53,19.25
21-05-2021,3,5.5,9.9,29.93,34.53,387.75,1427.83,2066.87,55.29,3.63,37.57,100,5.5,336.05,420.75,40.24,45.03,38.65,78.14,NULL,326,28.58,53.83,19.35
21-05-2021,4,5.51,9.99,29.82,34.5,387.17,1428.28,2068.17,55.34,3.6,37.58,100,5.5,340.63,420.65,40.51,45.56,38.79,79.25,NULL,329.71875,28.58,54,19.38
21-05-2021,5,5.52,9.93,29.5,34.1,388.14,1405.47,2064.61,55.13,3.65,37.1,100,5.5,331.24,418.68,39.84,44.57,38.12,77.34,NULL,320.578125,27.73,65.67,20.86
21-05-2021,6,5.5,9.75,29.6,34.06,389.14,1398.8,2063.14,55.14,3.72,36.95,100,5.5,322.07,419.61,39.39,43.22,38.09,75.16,NULL,311.546875,26.97,67.83,20.54
21-05-2021,7,5.49,9.71,29.62,34.03,389.83,1396.47,2061.62,55.15,3.76,36.9,100,5.5,319.42,418.92,39.17,42.96,37.93,74.67,NULL,309.109375,27.28,59,19.08
21-05-2021,8,5.51,9.84,29.59,34.12,389.14,1404.95,2063.36,55.28,3.71,37.08,100,5.5,327.81,413.8,39.73,44.17,38.11,77.18,NULL,317.21875,27.68,54,18.48
21-05-2021,9,5.47,10.29,30,35.09,384.56,1472.26,2071.79,55.5,3.44,38.43,100,5.5,367.44,411.77,42.42,50.26,43.19,86.84,NULL,355.15625,30.34,46,19.54
